Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,2010-11-01,43.174286,43.657143,43.171429,43.454285,29.099718,105972300
AAPL,2010-11-02,43.857143,44.312859,43.857143,44.194286,29.595274,108482500
AAPL,2010-11-03,44.481430,44.697144,44.075714,44.685715,29.924360,127087100
AAPL,2010-11-04,45.064285,45.740002,45.004284,45.467144,30.447659,160622000
AAPL,2010-11-05,45.427143,45.652859,45.250000,45.304287,30.338596,90313300
AAPL,2010-11-08,45.314285,45.681427,45.251427,45.517143,30.481138,70439600
AAPL,2010-11-09,45.864285,45.900002,44.928570,45.154285,30.238144,95886000
AAPL,2010-11-10,45.234287,45.538570,44.792858,45.432858,30.424692,96056800
AAPL,2010-11-11,45.000000,45.485714,44.892857,45.235714,30.292677,90321000
AAPL,2010-11-12,45.142857,45.214287,43.375713,44.004284,29.468040,198961700
AAPL,2010-11-15,44.065716,44.362858,43.752857,43.862858,29.373322,100901500
AAPL,2010-11-16,43.674286,43.942856,42.759998,43.084286,28.851942,164412500
AAPL,2010-11-17,43.028572,43.427143,42.537144,42.928570,28.747673,119862400
AAPL,2010-11-18,43.599998,44.238571,43.527142,44.061428,29.506304,123622800
AAPL,2010-11-19,43.995716,44.057144,43.605713,43.818573,29.343664,96210800
AAPL,2010-11-22,43.811428,44.765713,43.695713,44.765713,29.977942,98268800
AAPL,2010-11-23,44.349998,44.535713,43.794285,44.104286,29.534994,129861900
AAPL,2010-11-24,44.571430,45.057144,44.535713,44.971428,30.115692,103431300
AAPL,2010-11-26,44.820000,45.385715,44.705715,45.000000,30.134829,59396400
AAPL,2010-11-29,45.071430,45.354286,44.482857,45.267143,30.313725,111446300
AAPL,2010-11-30,44.791428,44.908573,44.410000,44.450001,29.766512,125464500
AAPL,2010-12-01,45.038570,45.392857,45.000000,45.200001,30.268757,115437700
AAPL,2010-12-02,45.361427,45.571430,44.984287,45.450001,30.436178,115709300
AAPL,2010-12-03,45.287144,45.521427,45.191429,45.348572,30.368246,85523200
AAPL,2010-12-06,45.520000,46.047142,45.488571,45.735714,30.627504,112120400
AAPL,2010-12-07,46.257141,46.284286,45.445713,45.458572,30.441910,97863500
AAPL,2010-12-08,45.661430,45.860001,45.301430,45.858570,30.709780,80483900
AAPL,2010-12-09,46.018570,46.071430,45.574287,45.680000,30.590206,73537800
AAPL,2010-12-10,45.664288,45.864285,45.514286,45.794285,30.666725,65627800
AAPL,2010-12-13,46.338570,46.437141,45.857143,45.952858,30.772919,109953900
AAPL,2010-12-14,45.961430,46.077145,45.571430,45.755714,30.640896,87752000
AAPL,2010-12-15,45.714287,46.142857,45.598572,45.765713,30.647593,104328000
AAPL,2010-12-16,45.869999,46.087143,45.728573,45.892857,30.732735,80507700
AAPL,2010-12-17,45.947144,45.970001,45.747143,45.801430,30.671507,96732300
AAPL,2010-12-20,45.942856,46.178570,45.461430,46.029999,30.824575,96402600
AAPL,2010-12-21,46.142857,46.341427,46.007141,46.314285,31.014954,64088500
AAPL,2010-12-22,46.337143,46.531429,46.221428,46.451427,31.106781,66480400
AAPL,2010-12-23,46.428570,46.450001,46.167141,46.228573,30.957560,55789300
AAPL,2010-12-27,46.121429,46.491428,45.931427,46.382858,31.060879,62454000
AAPL,2010-12-28,46.558571,46.665714,46.437141,46.495716,31.136446,43981000
AAPL,2010-12-29,46.602856,46.635715,46.442856,46.470001,31.119228,40784800
AAPL,2010-12-30,46.497143,46.501427,46.150002,46.237144,30.963297,39373600
AAPL,2010-12-31,46.135715,46.211430,45.901428,46.080002,30.858070,48377000
AAPL,2011-01-03,46.520000,47.180000,46.405716,47.081429,31.528688,111284600
AAPL,2011-01-04,47.491428,47.500000,46.878571,47.327145,31.693233,77270200
AAPL,2011-01-05,47.078571,47.762856,47.071430,47.714287,31.952478,63879900
AAPL,2011-01-06,47.817142,47.892857,47.557144,47.675713,31.926651,75107200
AAPL,2011-01-07,47.712856,48.049999,47.414288,48.017143,32.155293,77982800
AAPL,2011-01-10,48.404285,49.032856,48.167141,48.921429,32.760860,112140000
AAPL,2011-01-11,49.268570,49.279999,48.495716,48.805714,32.683372,111027000
AAPL,2011-01-12,49.035713,49.204285,48.857143,49.202858,32.949322,75647600
AAPL,2011-01-13,49.308571,49.520000,49.121429,49.382858,33.069874,74195100
AAPL,2011-01-14,49.412857,49.782856,49.205715,49.782856,33.337727,77210000
AAPL,2011-01-18,47.074287,49.251427,46.571430,48.664288,32.588665,470249500
AAPL,2011-01-19,49.764286,49.799999,48.125713,48.405716,32.415508,283903200
AAPL,2011-01-20,48.061428,48.328571,47.160000,47.525715,31.826202,191197300
AAPL,2011-01-21,47.681427,47.840000,46.661430,46.674286,31.256037,188600300
AAPL,2011-01-24,46.695713,48.207142,46.674286,48.207142,32.282539,143670800
AAPL,2011-01-25,48.047142,48.777142,47.795715,48.771427,32.660408,136717000
AAPL,2011-01-26,48.994286,49.371429,48.785713,49.121429,32.894798,126718900
AAPL,2011-01-27,49.111427,49.241428,48.975716,49.029999,32.833576,71256500
AAPL,2011-01-28,49.167141,49.200001,47.647144,48.014286,32.153385,148014300
AAPL,2011-01-31,47.971428,48.577145,47.757141,48.474285,32.461422,94311700
AAPL,2011-02-01,48.757141,49.378571,48.711430,49.290001,33.007687,106658300
AAPL,2011-02-02,49.207142,49.321430,49.078571,49.188572,32.939743,64738800
AAPL,2011-02-03,49.114285,49.177143,48.364285,49.062859,32.855564,98449400
AAPL,2011-02-04,49.091427,49.528572,49.072857,49.500000,33.148308,80460100
AAPL,2011-02-07,49.698570,50.464287,49.662857,50.268570,33.662994,121255400
AAPL,2011-02-08,50.525715,50.788570,50.307144,50.742859,33.980614,95260200
AAPL,2011-02-09,50.741428,51.285713,50.695713,51.165714,34.263775,120686300
AAPL,2011-02-10,51.055714,51.428570,49.714287,50.648571,33.917465,232137500
AAPL,2011-02-11,50.678570,51.114285,50.505714,50.978573,34.138454,91893200
AAPL,2011-02-14,50.970001,51.354286,50.958572,51.311428,34.361355,77604100
AAPL,2011-02-15,51.312859,51.424286,51.078571,51.414288,34.430244,71043700
AAPL,2011-02-16,51.542858,52.128571,51.500000,51.875713,34.739235,120289400
AAPL,2011-02-17,51.035713,51.467144,50.931427,51.185715,34.277164,132645800
AAPL,2011-02-18,51.244286,51.357143,49.931427,50.080002,33.536713,204014300
AAPL,2011-02-22,48.878571,49.342857,48.245716,48.372856,32.393494,218138900
AAPL,2011-02-23,48.395714,49.234287,48.372856,48.945713,32.777126,167963600
AAPL,2011-02-24,49.145714,49.307144,48.338570,48.982857,32.801998,124975200
AAPL,2011-02-25,49.322857,49.775715,49.257141,49.737144,33.307117,95004700
AAPL,2011-02-28,50.177143,50.721428,50.160000,50.458572,33.790234,100768500
AAPL,2011-03-01,50.781429,50.817142,49.668571,49.901428,33.417130,114034200
AAPL,2011-03-02,49.994286,50.621429,49.771427,50.302856,33.685951,150647700
AAPL,2011-03-03,51.027142,51.398571,50.845715,51.365715,34.397709,125197100
AAPL,2011-03-04,51.438572,51.470001,51.107143,51.428570,34.439796,113316700
AAPL,2011-03-07,51.628571,51.667141,50.187141,50.765713,33.995907,136530800
AAPL,2011-03-08,50.701427,51.057144,50.321430,50.822857,34.034176,89079200
AAPL,2011-03-09,50.669998,50.680000,50.085712,50.352856,33.719437,113326500
AAPL,2011-03-10,49.874287,49.967144,49.271427,49.524284,33.164570,126884800
AAPL,2011-03-11,49.332859,50.331429,49.285713,50.284286,33.673515,117770100
AAPL,2011-03-14,50.454285,50.925713,50.187141,50.508572,33.823715,108989300
AAPL,2011-03-15,48.871429,49.691429,48.585712,49.347141,33.045948,180270300
AAPL,2011-03-16,48.857143,49.000000,46.608570,47.144287,31.570774,290502800
AAPL,2011-03-17,48.118572,48.515713,47.237144,47.805714,32.013710,164855600
AAPL,2011-03-18,48.161430,48.314285,47.142857,47.238571,31.633915,188303500
AAPL,2011-03-21,47.998573,48.534286,47.894287,48.471428,32.459518,102350500
AAPL,2011-03-22,48.937141,48.945713,48.448570,48.742859,32.641273,81480700
AAPL,2011-03-23,48.468571,48.602856,47.992859,48.455715,32.448990,93249100
AAPL,2011-03-24,48.835712,49.428570,48.408573,49.281429,33.001934,101178000
AAPL,2011-03-25,49.724285,50.294285,49.574287,50.220001,33.630470,112227500
AAPL,2011-03-28,50.450001,50.617142,50.062859,50.062859,33.525234,77338800
AAPL,2011-03-29,49.665714,50.137142,49.437141,50.137142,33.574974,88225200
AAPL,2011-03-30,50.091427,50.125713,49.634285,49.804287,33.352077,82351500
AAPL,2011-03-31,49.480000,49.971428,49.437141,49.787144,33.340599,68504800
AAPL,2011-04-01,50.158573,50.227142,49.042858,49.222858,32.962719,104665400
AAPL,2011-04-04,49.187141,49.228573,48.342857,48.741428,32.640320,115021200
AAPL,2011-04-05,48.141430,48.892857,48.000000,48.412857,32.420280,120682800
AAPL,2011-04-06,48.745716,49.128571,48.162857,48.291428,32.338970,100634800
AAPL,2011-04-07,48.299999,48.632858,48.004284,48.297142,32.342808,93361800
AAPL,2011-04-08,48.560001,48.592857,47.707142,47.865715,32.053886,94383800
AAPL,2011-04-11,47.722858,47.952858,47.145714,47.257141,31.646347,99736700
AAPL,2011-04-12,47.212856,47.675713,47.171429,47.485714,31.799412,106409800
AAPL,2011-04-13,47.860001,48.020000,47.502857,48.018570,32.156250,86555000
AAPL,2011-04-14,47.828571,48.000000,47.437141,47.488571,31.801331,75450200
AAPL,2011-04-15,47.614285,47.662857,46.685715,46.779999,31.326820,113401400
AAPL,2011-04-18,46.585712,47.461430,45.737144,47.407143,31.746809,152474700
AAPL,2011-04-19,47.585712,48.282856,47.387142,48.265713,32.321751,104844600
AAPL,2011-04-20,49.072857,49.392857,48.785713,48.915714,32.757030,175166600
AAPL,2011-04-21,50.714287,50.732857,49.788570,50.099998,33.550110,188452600
AAPL,2011-04-25,50.048573,50.535713,50.042858,50.430000,33.771099,66636500
AAPL,2011-04-26,50.517143,50.712856,49.907143,50.060001,33.523327,84700000
AAPL,2011-04-27,50.320000,50.335712,49.585712,50.021427,33.497490,89053300
AAPL,2011-04-28,49.455715,49.964287,49.360001,49.535713,33.172230,90239800
AAPL,2011-04-29,49.540001,50.564285,49.524284,50.018570,33.495571,251586300
AAPL,2011-05-02,49.962856,50.067142,49.357143,49.468571,33.127262,110678400
AAPL,2011-05-03,49.712856,49.984287,49.374287,49.742859,33.310940,78337000
AAPL,2011-05-04,49.751427,50.261429,49.554287,49.938572,33.442001,97312600
AAPL,2011-05-05,49.771427,50.135715,49.435715,49.535713,33.172230,83992300
AAPL,2011-05-06,49.955715,50.000000,49.458572,49.522858,33.163609,70033600
AAPL,2011-05-09,49.694286,49.885715,49.504284,49.657143,33.253540,51186800
AAPL,2011-05-10,49.841427,49.955715,49.522858,49.921429,33.430515,70522900
AAPL,2011-05-11,49.860001,50.000000,49.320000,49.604286,33.218151,84000000
AAPL,2011-05-12,49.445713,49.588570,48.895714,49.509998,33.155006,80500000
AAPL,2011-05-13,49.380001,49.464287,48.621429,48.642857,32.574326,81529000
AAPL,2011-05-16,48.457142,48.745716,47.514286,47.614285,31.885521,112443800
AAPL,2011-05-17,47.428570,48.020000,47.247143,48.020000,32.157211,113083600
AAPL,2011-05-18,48.067142,48.721428,48.000000,48.552856,32.514038,83694100
AAPL,2011-05-19,48.868572,48.915714,48.381428,48.647144,32.577179,65292500
AAPL,2011-05-20,48.508572,48.707142,47.860001,47.888573,32.069195,84492100
AAPL,2011-05-23,47.138573,47.997143,47.060001,47.771427,31.990747,95900000
AAPL,2011-05-24,47.928570,47.985714,47.334286,47.455715,31.779333,80481800
AAPL,2011-05-25,47.632858,48.365715,47.549999,48.111427,32.218430,73556000
AAPL,2011-05-26,47.995716,48.127144,47.775715,47.857143,32.048145,55640200
AAPL,2011-05-27,47.828571,48.232857,47.758572,48.201427,32.278706,50899800
AAPL,2011-05-31,48.728573,49.689999,48.714287,49.689999,33.275539,104438600
AAPL,2011-06-01,49.838570,50.304287,49.235714,49.358570,33.053596,138670700
AAPL,2011-06-02,49.500000,49.711430,49.185715,49.442856,33.110043,84695800
AAPL,2011-06-03,49.025715,49.332859,48.858570,49.062859,32.855564,78312500
AAPL,2011-06-06,49.385715,49.578571,48.258572,48.291428,32.338970,115485300
AAPL,2011-06-07,48.310001,48.317142,47.414288,47.434284,31.764973,132446300
AAPL,2011-06-08,47.397144,47.828571,47.235714,47.462856,31.784109,83430900
AAPL,2011-06-09,47.607143,47.667141,47.250000,47.355713,31.712362,68772200
AAPL,2011-06-10,47.221428,47.380001,46.501427,46.557144,31.177588,108488800
AAPL,2011-06-13,46.742859,46.901428,46.438572,46.657143,31.244555,82368300
AAPL,2011-06-14,47.142857,47.607143,47.044285,47.491428,31.803246,83642300
AAPL,2011-06-15,47.107143,47.185715,46.411430,46.678570,31.258898,99799000
AAPL,2011-06-16,46.700001,46.954285,45.475716,46.451427,31.106781,127647800
AAPL,2011-06-17,46.998573,47.035713,45.622856,45.751427,30.638027,153755000
AAPL,2011-06-20,45.337143,45.385715,44.357143,45.045715,30.165447,160161400
AAPL,2011-06-21,45.240002,46.542858,45.028572,46.471428,31.120192,123345600
AAPL,2011-06-22,46.451427,46.985714,46.054287,46.087143,30.862841,97645800
AAPL,2011-06-23,45.562859,47.384285,45.445713,47.318573,31.687487,139939800
AAPL,2011-06-24,47.338570,47.592857,46.441429,46.621429,31.220634,109951800
AAPL,2011-06-27,46.798573,47.700001,46.750000,47.434284,31.764973,84953400
AAPL,2011-06-28,47.664288,48.099998,47.634285,47.894287,32.073025,73574900
AAPL,2011-06-29,48.005714,48.052856,47.411430,47.720001,31.956312,88136300
AAPL,2011-06-30,47.814285,48.018570,47.548573,47.952858,32.112247,80738700
AAPL,2011-07-01,47.992859,49.071430,47.742859,49.037144,32.838356,108828300
AAPL,2011-07-05,49.000000,49.975716,48.928570,49.918571,33.428612,88763500
AAPL,2011-07-06,49.849998,50.585712,49.529999,50.251427,33.651512,111156500
AAPL,2011-07-07,50.667141,51.142857,50.571430,51.028572,34.171940,99915900
AAPL,2011-07-08,50.477142,51.428570,50.314285,51.387142,34.412060,122408300
AAPL,2011-07-11,50.905716,51.395714,50.402859,50.571430,33.865803,110668600
AAPL,2011-07-12,50.504284,51.097141,49.802856,50.535713,33.841885,112902300
AAPL,2011-07-13,51.189999,51.428570,50.911430,51.145714,34.250374,97909700
AAPL,2011-07-14,51.572857,51.658573,50.905716,51.110001,34.226463,107633400
AAPL,2011-07-15,51.595715,52.142857,51.310001,52.131428,34.910469,121116800
AAPL,2011-07-18,52.204285,53.521427,52.182858,53.400002,35.760002,143163300
AAPL,2011-07-19,54.000000,54.092857,53.331429,53.835712,36.051773,204786400
AAPL,2011-07-20,56.588570,56.610001,55.142857,55.271427,37.013222,235335100
AAPL,2011-07-21,55.278572,55.722858,54.842857,55.327145,37.050537,131633600
AAPL,2011-07-22,55.474285,56.435715,55.392857,56.185715,37.625481,129182200
AAPL,2011-07-25,55.764286,57.142857,55.660000,56.928570,38.122944,147451500
AAPL,2011-07-26,57.142857,57.785713,57.097141,57.630001,38.592670,119145600
AAPL,2011-07-27,57.227142,57.520000,56.021427,56.084286,37.557568,164831100
AAPL,2011-07-28,55.945713,56.712856,55.447144,55.974285,37.483906,148508500
AAPL,2011-07-29,55.377144,56.450001,54.857143,55.782856,37.355709,158146100
AAPL,2011-08-01,56.825714,57.071430,56.052856,56.678570,37.955536,153209000
AAPL,2011-08-02,56.807144,56.842857,55.478573,55.558571,37.205509,159884900
AAPL,2011-08-03,55.854286,56.221428,54.605713,56.081429,37.555653,183127000
AAPL,2011-08-04,55.630001,55.902859,53.907143,53.910000,36.101513,217851900
AAPL,2011-08-05,54.348572,54.785713,51.795715,53.374287,35.742764,301147700
AAPL,2011-08-08,51.669998,52.538570,50.431427,50.458572,33.790234,285958400
AAPL,2011-08-09,51.614285,53.515713,50.714287,53.430000,35.780083,270645900
AAPL,2011-08-10,53.021427,53.521427,51.785713,51.955715,34.792809,219664200
AAPL,2011-08-11,52.931427,53.635715,52.102856,53.385715,35.750420,185492300
AAPL,2011-08-12,54.009998,54.234287,53.461430,53.855713,36.065163,132244000
AAPL,2011-08-15,54.232857,54.995716,54.012856,54.772858,36.679344,115136000
AAPL,2011-08-16,54.502857,54.767143,53.722858,54.354286,36.399040,124687500
AAPL,2011-08-17,54.615715,54.931427,54.000000,54.348572,36.395214,110515300
AAPL,2011-08-18,52.977142,53.235714,51.624287,52.292858,35.018585,212858800
AAPL,2011-08-19,51.738571,52.428570,50.857143,50.861427,34.060013,193972100
AAPL,2011-08-22,52.072857,52.125713,50.727142,50.919998,34.099236,133828800
AAPL,2011-08-23,51.471428,53.377144,51.000000,53.371429,35.740868,164208800
AAPL,2011-08-24,53.352856,54.137142,52.942856,53.740002,35.987686,156566900
AAPL,2011-08-25,52.154285,53.635715,52.142857,53.388573,35.752335,217836500
AAPL,2011-08-26,53.024284,54.828571,52.971428,54.797142,36.695610,160369300
AAPL,2011-08-29,55.454285,55.928570,55.428570,55.709999,37.306915,101317300
AAPL,2011-08-30,55.464287,55.977142,55.172855,55.712856,37.308819,104480600
AAPL,2011-08-31,55.795715,56.011429,54.551430,54.975716,36.815193,130646600
AAPL,2011-09-01,55.117142,55.334286,54.388573,54.432858,36.451649,85931300
AAPL,2011-09-02,53.534286,54.000000,53.118572,53.435715,35.783909,109734800
AAPL,2011-09-06,52.481430,54.332859,52.354286,54.248573,36.328251,127424500
AAPL,2011-09-07,55.080002,55.085712,54.571430,54.847141,36.729092,87644200
AAPL,2011-09-08,54.628571,55.515713,54.615715,54.877144,36.749184,104039600
AAPL,2011-09-09,54.847141,55.142857,53.574287,53.925713,36.112041,141203300
AAPL,2011-09-12,53.285713,54.411430,53.128571,54.277142,36.347378,116958100
AAPL,2011-09-13,54.591427,55.172855,54.321430,54.945713,36.795097,110140100
AAPL,2011-09-14,55.288570,56.029999,55.108570,55.614285,37.242817,133681100
AAPL,2011-09-15,55.918571,56.237144,55.700001,56.137142,37.592957,104454700
AAPL,2011-09-16,56.505714,57.214287,56.432858,57.214287,38.314285,174628300
AAPL,2011-09-19,56.714287,59.032856,56.457142,58.804287,39.379047,205965200
AAPL,2011-09-20,59.321430,60.408573,58.741428,59.064285,39.553158,193938500
AAPL,2011-09-21,59.948570,60.227142,58.857143,58.877144,39.427834,151494000
AAPL,2011-09-22,57.290001,58.545715,56.671429,57.402859,38.440563,242120200
AAPL,2011-09-23,57.182858,58.105713,57.121429,57.757141,38.677807,136569300
AAPL,2011-09-26,57.122856,57.711430,55.900002,57.595715,38.569702,203219100
AAPL,2011-09-27,58.389999,58.464287,56.865715,57.037144,38.195656,158124400
AAPL,2011-09-28,57.169998,57.677143,56.644287,56.715714,37.980404,107409400
AAPL,2011-09-29,57.417141,57.458572,55.172855,55.795715,37.364315,162771700
AAPL,2011-09-30,55.302856,55.555714,54.454285,54.474285,36.479412,136910200
AAPL,2011-10-03,54.338570,54.662857,53.310001,53.514286,35.836529,167274800
AAPL,2011-10-04,53.509998,54.542858,50.605713,53.214287,35.635632,308419300
AAPL,2011-10-05,52.551430,54.259998,51.471428,54.035713,36.185707,196617400
AAPL,2011-10-06,53.332859,54.968571,53.114285,53.910000,36.101513,203145600
AAPL,2011-10-07,53.682858,53.962856,52.641430,52.828571,35.377331,133864500
AAPL,2011-10-10,54.155716,55.544285,54.029999,55.544285,37.195938,110628700
AAPL,2011-10-11,56.081429,57.597141,55.928570,57.184284,38.294186,151421900
AAPL,2011-10-12,58.191429,58.464287,57.162857,57.455715,38.475952,155571500
AAPL,2011-10-13,57.854286,58.347141,57.549999,58.347141,39.072906,106546300
AAPL,2011-10-14,59.547142,60.285713,59.324287,60.285713,40.371105,143341800
AAPL,2011-10-17,60.248573,60.957142,59.419998,59.998573,40.178810,171511200
AAPL,2011-10-18,60.251427,60.687141,59.427143,60.320000,40.394054,220400600
AAPL,2011-10-19,57.335712,58.345715,56.828571,56.945713,38.134426,276014900
AAPL,2011-10-20,57.142857,57.192856,56.315716,56.472858,37.817776,137317600
AAPL,2011-10-21,56.871429,57.020000,55.821430,56.124287,37.584347,155311100
AAPL,2011-10-24,56.597141,58.071430,56.485714,57.967144,38.818436,125534500
AAPL,2011-10-25,57.861427,58.078571,56.768570,56.824287,38.053120,107606800
AAPL,2011-10-26,57.394287,57.507141,56.164288,57.228573,38.323853,114076200
AAPL,2011-10-27,58.222858,58.428570,57.412857,57.812859,38.715115,123666200
AAPL,2011-10-28,57.571430,58.049999,57.501427,57.849998,38.740002,80710700
AAPL,2011-10-31,57.488571,58.475716,57.292858,57.825714,38.723732,96375300
AAPL,2011-11-01,56.772858,57.071430,56.174286,56.644287,37.932575,132947500
AAPL,2011-11-02,57.155716,57.205715,56.444286,56.772858,38.018681,81837700
AAPL,2011-11-03,57.009998,57.628571,56.480000,57.581429,38.560135,110346600
AAPL,2011-11-04,57.432858,57.634285,57.022858,57.177143,38.289402,75557300
AAPL,2011-11-07,57.130001,57.142857,56.590000,57.104286,38.240616,67568900
AAPL,2011-11-08,57.458572,58.285713,57.365715,58.032856,38.862450,100110500
AAPL,2011-11-09,56.709999,57.270000,56.318573,56.468571,37.814903,139671000
AAPL,2011-11-10,56.718571,56.744286,54.592857,55.031429,36.852505,186188100
AAPL,2011-11-11,55.230000,55.528572,54.322857,54.945713,36.795097,163446500
AAPL,2011-11-14,54.788570,55.035713,54.028572,54.180000,36.282322,108226300
AAPL,2011-11-15,54.400002,55.642857,54.207142,55.547142,37.197853,107702700
AAPL,2011-11-16,55.607143,55.877144,54.902859,54.967144,36.809441,87302600
AAPL,2011-11-17,54.854286,54.939999,53.642857,53.915714,36.105350,119975100
AAPL,2011-11-18,54.131428,54.284286,53.554287,53.562859,35.869057,92984500
AAPL,2011-11-21,52.914288,53.097141,52.272858,52.715714,35.301750,111995100
AAPL,2011-11-22,53.002857,53.990002,52.991428,53.787144,36.019241,102255300
AAPL,2011-11-23,53.501427,53.691429,52.411430,52.427143,35.108498,107067800
AAPL,2011-11-25,52.631428,53.021427,51.902859,51.938572,34.781326,63690200
AAPL,2011-11-28,53.192856,53.817142,52.904285,53.731430,35.981945,86603300
AAPL,2011-11-29,53.691429,54.118572,52.885715,53.314285,35.702591,93963800
AAPL,2011-11-30,54.470001,54.611427,54.042858,54.599998,36.563591,101484600
AAPL,2011-12-01,54.648571,55.571430,54.392857,55.418571,37.111763,96795300
AAPL,2011-12-02,55.689999,56.232857,55.511429,55.671429,37.281086,94763900
AAPL,2011-12-05,56.212856,56.630001,55.770000,56.144287,37.597752,89302500
AAPL,2011-12-06,56.072857,56.375713,55.625713,55.849998,37.400673,70899500
AAPL,2011-12-07,55.704285,55.848572,55.251427,55.584286,37.222733,76186600
AAPL,2011-12-08,55.921429,56.500000,55.747143,55.808571,37.372921,94089100
AAPL,2011-12-09,56.121429,56.291428,55.861427,56.231430,37.656101,74248300
AAPL,2011-12-12,55.954285,56.271427,55.635715,55.977142,37.485806,75266800
AAPL,2011-12-13,56.142857,56.485714,55.299999,55.544285,37.195938,84732200
AAPL,2011-12-14,55.242859,55.340000,53.954285,54.312859,36.371307,101721900
AAPL,2011-12-15,54.761429,54.820000,54.044285,54.134285,36.251717,64050000
AAPL,2011-12-16,54.337143,54.878571,54.224285,54.431427,36.450699,105369600
AAPL,2011-12-19,54.638573,54.978573,54.354286,54.601429,36.564545,58882600
AAPL,2011-12-20,55.394287,56.585712,55.322857,56.564285,37.878994,84303800
AAPL,2011-12-21,56.669998,56.757141,56.001427,56.635715,37.926834,65737000
AAPL,2011-12-22,56.714287,57.018570,56.585712,56.935715,38.127724,50589700
AAPL,2011-12-23,57.098572,57.655716,57.070000,57.618572,38.585011,67349800
AAPL,2011-12-27,57.585712,58.441429,57.574287,58.075714,38.891148,66269000
AAPL,2011-12-28,58.127144,58.321430,57.334286,57.520000,38.519012,57165500
AAPL,2011-12-29,57.628571,57.950001,57.215714,57.874287,38.756252,53994500
AAPL,2011-12-30,57.644287,58.040001,57.641430,57.857143,38.744774,44915500
AAPL,2012-01-03,58.485714,58.928570,58.428570,58.747143,39.340778,75555200
AAPL,2012-01-04,58.571430,59.240002,58.468571,59.062859,39.552204,65005500
AAPL,2012-01-05,59.278572,59.792858,58.952858,59.718571,39.991306,67817400
AAPL,2012-01-06,59.967144,60.392857,59.888573,60.342857,40.409378,79573200
AAPL,2012-01-09,60.785713,61.107143,60.192856,60.247143,40.345268,98506100
AAPL,2012-01-10,60.844284,60.857143,60.214287,60.462856,40.489719,64549100
AAPL,2012-01-11,60.382858,60.407143,59.901428,60.364285,40.423721,53771200
AAPL,2012-01-12,60.325714,60.414288,59.821430,60.198570,40.312744,53146800
AAPL,2012-01-13,59.957142,60.064285,59.808571,59.972858,40.161602,56505400
AAPL,2012-01-17,60.599998,60.855713,60.422855,60.671429,40.629402,60724300
AAPL,2012-01-18,60.994286,61.352856,60.900002,61.301430,41.051285,69197800
AAPL,2012-01-19,61.450001,61.624287,60.930000,61.107143,40.921185,65434600
AAPL,2012-01-20,61.070000,61.071430,59.964287,60.042858,40.208473,103493600
AAPL,2012-01-23,60.381428,61.207142,60.328571,61.058571,40.888649,76515600
AAPL,2012-01-24,60.728573,60.728573,59.935715,60.058571,40.218994,136909500
AAPL,2012-01-25,64.919998,64.921425,63.389999,63.808571,42.730225,239578500
AAPL,2012-01-26,64.051430,64.112854,63.305714,63.518570,42.536026,80996300
AAPL,2012-01-27,63.477142,64.068573,63.395714,63.897144,42.789543,74927300
AAPL,2012-01-30,63.672855,64.842857,63.627144,64.715714,43.337700,94835300
AAPL,2012-01-31,65.084282,65.462860,64.724289,65.211426,43.669674,97920900
AAPL,2012-02-01,65.487144,65.570000,65.078575,65.169998,43.641922,67511500
AAPL,2012-02-02,65.128571,65.309998,64.854286,65.017143,43.539558,46699100
AAPL,2012-02-03,65.328575,65.714287,65.080002,65.668571,43.975792,71649900
AAPL,2012-02-06,65.482857,66.425713,65.457146,66.281425,44.386208,62353200
AAPL,2012-02-07,66.464287,67.107140,66.368568,66.975716,44.851151,79055900
AAPL,2012-02-08,67.214287,68.112854,67.099998,68.097145,45.602119,101972500
AAPL,2012-02-09,68.680000,70.964287,68.651428,70.452858,47.179665,221053700
AAPL,2012-02-10,70.137146,71.088570,69.792854,70.488571,47.203571,157825500
AAPL,2012-02-13,71.361427,71.975716,71.012856,71.800003,48.081791,129304000
AAPL,2012-02-14,72.094284,72.794289,71.714287,72.779999,48.738052,115099600
AAPL,2012-02-15,73.465714,75.184288,70.984283,71.095711,47.610149,376530000
AAPL,2012-02-16,70.214287,72.127144,69.518570,71.744286,48.044491,236138000
AAPL,2012-02-17,71.872856,72.538574,71.471428,71.731430,48.035870,133951300
AAPL,2012-02-21,72.411430,73.550003,72.017143,73.550003,49.253700,151398800
AAPL,2012-02-22,73.297142,73.641426,72.724289,73.291428,49.080540,120825600
AAPL,2012-02-23,73.582855,73.975716,72.785713,73.769997,49.401031,142006900
AAPL,2012-02-24,74.238571,74.699997,74.091431,74.629997,49.976936,103768000
AAPL,2012-02-27,74.472855,75.500000,73.754288,75.108574,50.297424,136895500
AAPL,2012-02-28,75.422859,76.487144,75.121429,76.487144,51.220608,150096800
AAPL,2012-02-29,77.365715,78.230003,76.528572,77.491432,51.893127,238002800
AAPL,2012-03-01,78.309998,78.315712,76.967140,77.781425,52.087334,170817500
AAPL,2012-03-02,77.748573,78.114288,77.502853,77.882858,52.155243,107928100
AAPL,2012-03-05,77.917145,78.211426,75.142860,76.165718,51.005344,202281100
AAPL,2012-03-06,74.808571,76.241432,73.745712,75.751427,50.727905,202559700
AAPL,2012-03-07,76.685715,76.825714,74.757141,75.812859,50.769051,199630200
